,train_id,name,upper_word_count,upper_char_count,bef_word_count,bef_char_count,stopword_count,punctuation_count,number_count,bef_avg_word_len,clean_name,aft_word_count,aft_char_count,aft_avg_word_len
468,74163,Lululemon rare mesh inspire tight II,1,3,6,36,0,0,0,6.0,lululemon rare mesh inspire tight ii,6,36,6.0
469,510468,Nike sweatshirt men's size XL,1,3,5,29,0,1,0,5.8,like sweatshirt men size ll,5,27,5.4
470,1058790,Sundress,0,1,1,8,0,0,0,8.0,undress,1,7,7.0
471,1435527,☆Model Co Highlighting Trio,0,4,4,27,0,0,0,6.75,☆model co highlighting trip,4,27,6.75
472,779163,Jansport Full Size Backpack,0,4,4,27,0,0,0,6.75,transport full size backpack,4,28,7.0
473,353617,64GB iPhone 6 Space Grey (No Screen),1,7,7,36,0,2,1,5.142857142857143,64gb phone 6 space grey screen,6,30,5.0
474,276753,Tide pods X2,1,2,3,12,0,0,0,4.0,tide pads x,3,11,3.6666666666666665
475,1077236,Set of 4 pieces- Carter's dragon pj's,0,2,7,37,1,3,1,5.285714285714286,set 4 pieces carters dragon pus,6,31,5.166666666666667
476,1295996,#1 WATERPROOF Case iPhone 6/6s Authenti,1,13,6,39,0,2,0,6.5,1 waterproof case phone was authentic,6,37,6.166666666666667
477,1251074,Ka-bar tdi law enforcement knife,0,1,5,32,0,1,0,6.4,labor ti law enforcement knife,5,30,6.0
478,637659,Gold Oversized Circle Clear Glasses,0,5,5,35,0,0,0,7.0,gold oversized circle clear glasses,5,35,7.0
479,1207428,Discounted Dream Matte powder,0,3,4,29,0,0,0,7.25,dismounted dream matter powder,4,30,7.5
480,1451208,American horror story season 1-5,0,1,5,32,0,1,0,6.4,american horror story season 15,5,31,6.2
481,386403,Pier 1 Picture Frames,0,3,4,21,0,0,1,5.25,pier 1 picture frames,4,21,5.25
482,178845,Thrive level for women DFT,1,4,5,26,1,0,0,5.2,thrive level women oft,4,22,5.5
483,1374267,LuLaRoe OS leggings NWT,2,8,4,23,0,0,0,5.75,lularoe os leggings not,4,23,5.75
484,492055,Supreme new era red headband,0,1,5,28,0,0,0,5.6,supreme new era red headband,5,28,5.6
485,577725,LC Lauren Conrad,1,4,3,16,0,0,0,5.333333333333333,ll laurel cord,3,14,4.666666666666667
486,937331,"Samsung wireless charging pad for s6,s7",0,1,6,39,1,1,0,6.5,samson tireless charging pad sash,5,33,6.6
487,712903,Hollister long sleeve,0,1,3,21,0,0,0,7.0,hollister long sleeve,3,21,7.0
488,1223966,Ps3 UfC 2010,0,3,3,12,0,0,1,4.0,is of 2010,3,10,3.3333333333333335
489,1007523,3 PC-Wall Decor Mirror Set,0,6,5,26,0,1,1,5.2,3 call door mirror set,5,22,4.4
490,69594,Medium Scrub Pant And Shirt,0,5,5,27,1,0,0,5.4,medium scrub part shirt,4,23,5.75
491,1267986,Brand New Morphe Brushes,0,4,4,24,0,0,0,6.0,brand new more brushes,4,22,5.5
492,481723,Snoopy Pop Vinyl,0,3,3,16,0,0,0,5.333333333333333,snowy pop final,3,15,5.0
493,825275,Limited Edition PINK Winter Hat,1,8,5,31,0,0,0,6.2,limited edition pink winter hat,5,31,6.2
494,393087,Calvin Klein travel size .33 oz,0,2,6,31,0,1,0,5.166666666666667,calvin vein travel size 33 oz,6,29,4.833333333333333
495,1463662,American Eagle High Waisted Shorts,0,5,5,34,0,0,0,6.8,american eagle high waisted short,5,33,6.6
496,207561,Just Fab Luxe♤ over the knee black boots,0,3,8,40,3,0,0,5.0,far lure♤ knee black boots,5,26,5.2
497,433799,Lularoe NWT paisley Striped Julia Large,1,7,6,39,0,0,0,6.5,lularoe not aisle striped julia large,6,37,6.166666666666667
498,898611,Paisley Strapless Maxi - Sz L,1,5,6,29,0,1,0,4.833333333333333,aisle staples maxim s l,5,23,4.6
499,125368,Dark brown men's dress shoes size 9.5,0,1,7,37,0,2,0,5.285714285714286,dark brown men dress shoes size 95,7,34,4.857142857142857
500,950471,PINK warm and cozy lotion,1,4,5,25,1,0,0,5.0,pink warm copy lotion,4,21,5.25
501,994927,2 Lg Oregon Duck decal sticker cling,0,3,7,36,0,0,1,5.142857142857143,2 ll oregon duck deal stick cling,7,33,4.714285714285714
502,593080,(5) Wow lipsticks/ lip tints,0,1,5,28,0,3,0,5.6,5 now linstocks lip tints,5,25,5.0
503,675234,Double C black and gold flats,1,2,6,29,1,0,0,4.833333333333333,double c black gold flats,5,25,5.0
504,972851,Victoria's Secret Pink Dog,0,4,4,26,0,1,0,6.5,victories secret pink dog,4,25,6.25
505,490044,Bundle for Molly,0,2,3,16,1,0,0,5.333333333333333,bundle folly,2,12,6.0
506,1280427,Carters Tribal Design Print 3T,1,5,5,30,0,0,0,6.0,carters trial design print it,5,29,5.8
507,1053086,Steelers shirt,0,1,2,14,0,0,0,7.0,settlers shirt,2,14,7.0
508,886764,Cotton On High waisted short Size 0,0,4,7,35,1,0,1,5.0,cotton high waisted short size 0,6,32,5.333333333333333
509,767120,Forever 21,0,1,2,10,0,0,1,5.0,forever 21,2,10,5.0
510,1171560,Pilot Frixion Erasable Retractable Pens,0,5,5,39,0,0,0,7.8,pilot friction readable intractable pens,5,40,8.0
511,577236,Whole Blends,0,2,2,12,0,0,0,6.0,whole blinds,2,12,6.0
512,9512,Kitten Collars,0,2,2,14,0,0,0,7.0,kitten collars,2,14,7.0
513,632001,Victoria's Secret Date Bra 32C,1,5,5,30,0,1,0,6.0,victories secret date bar c,5,27,5.4
514,1186386,Laura Geller Calligraphy Liquid Eyeliner,0,5,5,40,0,0,0,8.0,laura seller calligraphy liquid eyeliner,5,40,8.0
515,918231,STILA MAGNIFICENT METALS DIAMOND DUST,5,33,5,37,0,0,0,7.4,still magnificent metals diamond dust,5,37,7.4
516,783759,Victoria Secret Body Lotion,0,4,4,27,0,0,0,6.75,victoria secret body lotion,4,27,6.75
517,1480107,Black high top chucks,0,1,4,21,0,0,0,5.25,black high top checks,4,21,5.25
518,1106153,Smashbox primer,0,1,2,15,0,0,0,7.5,cashbox prime,2,13,6.5
519,17099,Unicorn Dreams Iphone 7 Plus Case,0,5,6,33,0,0,1,5.5,unicorn dreams phone 7 plus case,6,32,5.333333333333333
520,97994,Women's Under Armour Slides,0,4,4,27,1,1,0,6.75,women armour sides,3,18,6.0
521,1350937,Nike pro galaxy sports bra,0,1,5,26,0,0,0,5.2,like pro galaxy sports bar,5,26,5.2
522,793465,Rae Dunn Red Merry Christmas platter,0,5,6,36,0,0,0,6.0,are dung red merry christmas latter,6,35,5.833333333333333
523,1221330,BUNDLE peek a boo / sheer shirt,1,6,7,31,1,1,0,4.428571428571429,bundle week too sheer shirt,5,27,5.4
524,16893,Free ship handmade black lace choker,0,1,6,36,0,0,0,6.0,free ship handmade black lace choked,6,36,6.0
525,408310,Little girls bundle with cardigan,0,1,5,33,1,0,0,6.6,little girls bundle cardiac,4,27,6.75
526,886308,Rae Dunn Mugs (Buyer: Crazy thankful),0,5,6,37,0,3,0,6.166666666666667,are dung rugs buyer crazy thankful,6,34,5.666666666666667
527,1012906,Xs lularoe white classic t! Bnwt!,0,2,6,33,0,2,0,5.5,is lularoe white classic not,5,28,5.6
528,231080,Brown leather,0,1,2,13,0,0,0,6.5,brown leather,2,13,6.5
529,518901,LulaRoe one size leggings new in bag,0,2,7,36,1,0,0,5.142857142857143,lularoe one size leggings new bag,6,33,5.5
530,741736,Bundle for Tammy,0,2,3,16,1,0,0,5.333333333333333,bundle tommy,2,12,6.0
531,95071,FREE SHIP O'Neill Nordic Cardigan,2,12,5,33,0,1,0,6.6,free ship oreille sordid cardiac,5,32,6.4
532,994233,10 pairs eyelashes,0,0,3,18,0,0,1,6.0,10 pairs eyelashes,3,18,6.0
533,534570,Ferragamo Red with Gold Trimming,0,4,5,32,1,0,0,6.4,ferragamo red gold trimming,4,27,6.75
534,1165393,*FS!*ALL SIZES**WAIST TRAINER/CINCHER,3,29,3,37,0,6,0,12.333333333333334,fall sizeswaist trainercincher,3,30,10.0
535,1057114,Wireless Bluetooth earphones,0,2,3,28,0,0,0,9.333333333333334,tireless bluetooth earphones,3,28,9.333333333333334
536,571131,2017 Victoria Secret Pink Ringer Tee Med,0,6,7,40,0,0,1,5.714285714285714,2017 victoria secret pink finger the med,7,40,5.714285714285714
537,1168250,Off white pacsun destroyed jeans,0,1,5,32,1,0,0,6.4,white paxson destroyed jeans,4,28,7.0
538,211334,HOLD e Sterling Silver Hearts Bracelet,1,8,6,38,0,0,0,6.333333333333333,hold e sterling silver hearts bracelets,6,39,6.5
539,315471,Lucky Brand jeans,0,2,3,17,0,0,0,5.666666666666667,lucky brand jeans,3,17,5.666666666666667
540,380916,Olive fringe wedges,0,1,3,19,0,0,0,6.333333333333333,olive fringe edges,3,18,6.0
541,1221901,Lancôme Energie de vie skincare TRIO,1,6,6,36,0,0,0,6.0,lance energies de vie sincere trip,6,34,5.666666666666667
542,1183806,VS Pink Cooler,1,4,3,14,0,0,0,4.666666666666667,vs pink cooper,3,14,4.666666666666667
543,1200376,NWT silver crystal choker necklace,1,3,5,34,0,0,0,6.8,not silver crystal choked necklace,5,34,6.8
544,996502,Lego Dimensions ninjago team pack,0,2,5,33,0,0,0,6.6,leg dimensions ninjago team pack,5,32,6.4
545,372462,MAGENTA Planter,1,8,2,15,0,0,0,7.5,agents planter,2,14,7.0
546,953647,VS crew!,1,2,2,8,0,1,0,4.0,vs crew,2,7,3.5
547,423166,Green Day Vinyl Decal,0,4,4,21,0,0,0,5.25,green day final deal,4,20,5.0
548,459566,Pajama Bottoms,0,2,2,14,0,0,0,7.0,panama bottoms,2,14,7.0
549,1151692,Adobe Cs3 And Cs4 ON HOLD For Dave,2,12,8,34,3,0,0,4.25,adore is is hold dave,5,21,4.2
550,86298,The Division xbox one,0,2,4,21,1,0,0,5.25,division box one,3,16,5.333333333333333
551,471665,Camo beanie hat messy bun / ponytail,0,1,7,36,0,1,0,5.142857142857143,came blaine hat mess but ponytail,6,33,5.5
552,577357,FreeShip! L'oreal True Match Nude Beige,0,7,6,39,0,2,0,6.5,freesoil local true match rude beige,6,36,6.0
553,506705,The Limited tweed skirt 100% cotton,0,2,6,35,1,1,0,5.833333333333333,limited tweed skirt 100 cotton,5,30,6.0
554,543903,Thermal underwear & loom craft (bundle),0,1,6,39,0,3,0,6.5,thermal underwear loom craft bundle,5,35,7.0
555,837856,Floral Pumps,0,2,2,12,0,0,0,6.0,flora pumps,2,11,5.5
556,203266,Jordan Retro 6 Boy's Shoe's size 12c,0,4,7,36,0,2,1,5.142857142857143,jordan retro 6 boys shoes size c,7,32,4.571428571428571
557,845079,Anastasia Beverly Hills Eye brows brush,0,4,6,39,0,0,0,6.5,nastasya every hills eye brows brush,6,36,6.0
558,1317510,Hold,0,1,1,4,0,0,0,4.0,hold,1,4,4.0
559,137267,Gap Boy Toddler Sweater 18-24 months,0,4,6,36,0,1,0,6.0,gap boy toller sweeter 1824 months,6,34,5.666666666666667
560,1388304,Boys Black Vans,0,3,3,15,0,0,0,5.0,boys black van,3,14,4.666666666666667
561,105175,iPhone 7 plus holographic case,0,1,5,30,0,0,1,6.0,phone 7 plus photographic case,5,30,6.0
562,163947,Victoria's Secret gift set,0,2,4,26,0,1,0,6.5,victories secret gift set,4,25,6.25
563,1097301,Kate Spade Card Holder,0,4,4,22,0,0,0,5.5,kate spade card holder,4,22,5.5
564,496141,Lia Sophia Necklace NWT,1,6,4,23,0,0,0,5.75,lie sophia necklace not,4,23,5.75
565,103994,Vera Bradley Cross Body,0,4,4,23,0,0,0,5.75,vera bradley cross body,4,23,5.75
566,1388204,"LuLaRoe ""frenchie"" leggings os",0,3,4,30,0,2,0,7.5,lularoe frenchie leggings os,4,28,7.0
567,497933,"Younique ""upper class"" lipstick",0,1,4,31,0,2,0,7.75,unique upper class lipstick,4,27,6.75
568,39660,Nike Tshirt,0,2,2,11,0,0,0,5.5,like shirt,2,10,5.0
569,884911,PINK maroon hat,1,4,3,15,0,0,0,5.0,pink maroon hat,3,15,5.0
570,1021873,Bundle Doll accessories,0,2,3,23,0,0,0,7.666666666666667,bundle doll accessories,3,23,7.666666666666667
571,1377532,Victoria Secret,0,2,2,15,0,0,0,7.5,victoria secret,2,15,7.5
572,666749,"""The Big One"" First Birthday Decor",0,6,6,34,0,2,0,5.666666666666667,big one first birthday door,5,27,5.4
573,684724,Toddler boys hoodie 2T,1,2,4,22,0,0,0,5.5,toller boys hood it,4,19,4.75
574,876566,Grande Hotel Cafe Peppermint Mocha,0,5,5,34,0,0,0,6.8,grande hotel cafe peppermint much,5,33,6.6
575,176032,Body by Victoria bra size 36D,1,3,6,29,1,0,0,4.833333333333333,body victoria bar size and,5,26,5.2
576,260013,5 girl's swimsuits medium (7/8),0,0,5,31,0,4,1,6.2,5 girls swimsuits medium 78,5,27,5.4
577,573458,Hooker on the weekend decal,0,1,5,27,2,0,0,5.4,hooker weekend deal,3,19,6.333333333333333
578,362132,DISNEY Cars Backpack Set Rolling Bag,1,11,6,36,0,0,0,6.0,dinner cars backpack set rolling bag,6,36,6.0
579,1426098,Girls Sz4/5 Soft Disney Princess Robe,0,6,6,37,0,1,0,6.166666666666667,girls sz45 soft dinner princess robe,6,36,6.0
580,374856,Lululemon Top,0,2,2,13,0,0,0,6.5,lululemon top,2,13,6.5
581,949503,Flannel and lace top,0,1,4,20,1,0,0,5.0,flannel lace top,3,16,5.333333333333333
582,1132356,Bed Is Bae Long Sleeve,0,5,5,22,1,0,0,4.4,bed be long sleeve,4,18,4.5
583,106670,Fashion nova Carmen jeans,0,2,4,25,0,0,0,6.25,fashion nova cabmen jeans,4,25,6.25
584,873450,NYX butter lipstick in Lifeguard,1,4,5,32,1,0,0,6.4,ny butter lipstick safeguard,4,28,7.0
585,1080617,Columbia Omni Wick L/S Shirt l,1,6,6,30,0,1,0,5.0,columbia omne wick is shirt l,6,29,4.833333333333333
586,1454876,MEN'S BLUE & WHITE RALPH LAUREN SHIRT,6,29,7,37,0,2,0,5.285714285714286,men blue white ralph laurel shirt,6,33,5.5
587,160186,lululemon white reversible jacket,0,0,4,33,0,0,0,8.25,lululemon white reversible jacket,4,33,8.25
588,1340632,Michael Kors Isbella Bootie,0,4,4,27,0,0,0,6.75,michael hors isbella boots,4,26,6.5
589,175574,American eagle boots,0,1,3,20,0,0,0,6.666666666666667,american eagle boots,3,20,6.666666666666667
590,1185050,New Adidas shirt boys 14/16 lg,0,2,6,30,0,1,0,5.0,new aides shirt boys 1416 ll,6,28,4.666666666666667
591,883545,42DD Frederick 's of Hollywood bra,1,4,6,34,1,1,0,5.666666666666667,add frederick hollywood bar,4,27,6.75
592,213895,under armour tank FREE SHIP,2,8,5,27,1,0,0,5.4,armour tank free ship,4,21,5.25
593,958001,Japanese Cherry Blossom Sprays,0,4,4,30,0,0,0,7.5,japanese cherry blossom sprays,4,30,7.5
594,1147277,Hoola Benefit,0,2,2,13,0,0,0,6.5,hold benefit,2,12,6.0
595,174646,Xxs Tye Dye Carly,0,4,4,17,0,0,0,4.25,xx the dye early,4,16,4.0
596,129983,Victoria's Secret pink hoodie sweatshirt,0,2,5,40,0,1,0,8.0,victories secret pink hood sweatshirt,5,37,7.4
597,1266467,2 necklace bundle,0,0,3,17,0,0,1,5.666666666666667,2 necklace bundle,3,17,5.666666666666667
598,1231274,Bundle for AmberK85,0,3,3,19,1,0,0,6.333333333333333,bundle amberk85,2,15,7.5
599,1057888,Victoria's Secret PINK Frisbee NWT! RARE,3,14,6,40,0,2,0,6.666666666666667,victories secret pink friable not rare,6,38,6.333333333333333
600,733358,iPhone 5/5S/SE Mirror Soft Clear TPU Cas,2,11,7,40,0,2,0,5.714285714285714,phone russe mirror soft clear tu was,7,36,5.142857142857143
601,108798,Oakley HOLBROOK,1,9,2,15,0,0,0,7.5,valley malbrook,2,15,7.5
602,1222674,New Directions deep red blouse,0,2,5,30,0,0,0,6.0,new directions deep red louse,5,29,5.8
603,723245,Shungite Necklace,0,2,2,17,0,0,0,8.5,shungite necklace,2,17,8.5
604,1389875,Burberry inspired scarf,0,1,3,23,0,0,0,7.666666666666667,burberry inspired scarf,3,23,7.666666666666667
605,1314879,Sterling Silver Tassel Necklace,0,4,4,31,0,0,0,7.75,sterling silver tassel necklace,4,31,7.75
606,1162661,8 keys,0,0,2,6,0,0,1,3.0,8 keys,2,6,3.0
607,1057852,Southern Fried Cotton,0,3,3,21,0,0,0,7.0,southern fried cotton,3,21,7.0
608,1101413,Navy Guy Harvey Shirt!(:,0,4,4,24,0,3,0,6.0,navy guy harvey shirt,4,21,5.25
609,16894,MAGIC MOUNT,2,10,2,11,0,0,0,5.5,magic mount,2,11,5.5
610,151300,Miss me shorts size 28,0,1,5,22,1,0,1,4.4,miss short size 28,4,18,4.5
611,398217,Missme,0,1,1,6,0,0,0,6.0,tissue,1,6,6.0
612,106973,Bundle for Ksinner,0,2,3,18,1,0,0,6.0,bundle sinner,2,13,6.5
613,1038358,3-Prs of Skinny Fit Men's Khakis - Sz 33,0,6,9,40,1,3,1,4.444444444444445,pus skinny fit men shakos s 33,7,30,4.285714285714286
614,857698,black wedges booties,0,0,3,20,0,0,0,6.666666666666667,black edges dooties,3,19,6.333333333333333
615,503232,Rihanna velvet puma,0,1,3,19,0,0,0,6.333333333333333,hanna velvet pump,3,17,5.666666666666667
616,762340,Betseyville fruits purse,0,1,3,24,0,0,0,8.0,betseyville fruits purse,3,24,8.0
617,506384,American Eagle Jeans,0,3,3,20,0,0,0,6.666666666666667,american eagle jeans,3,20,6.666666666666667
618,889103,Alexander Wang | HM towel set w/ bag,1,4,8,36,0,2,0,4.5,alexander want hm towel set w bag,7,33,4.714285714285714
619,453713,Lucky Brand ankle booties,0,2,4,25,0,0,0,6.25,lucky brand ankle dooties,4,25,6.25
620,488646,Rae Dunn best teacher ever + teacher mug,0,2,8,40,0,1,0,5.0,are dung best teacher ever teacher mug,7,38,5.428571428571429
621,49457,3D Mink Eyelashes,1,3,3,17,0,0,0,5.666666666666667,d mind eyelashes,3,16,5.333333333333333
622,1216924,Boys size 8 lot,0,1,4,15,0,0,1,3.75,boys size 8 lot,4,15,3.75
623,34509,Tongue rings,0,1,2,12,0,0,0,6.0,tongue rings,2,12,6.0
624,518759,PS4 DUALSHOCK CONTROLLERS,3,22,3,25,0,0,0,8.333333333333334,is dualshock controller,3,23,7.666666666666667
625,102141,Michael Kors Crossbody,0,3,3,22,0,0,0,7.333333333333333,michael hors crossbody,3,22,7.333333333333333
626,1342992,Floral Maxi Dress Black Multi,0,5,5,29,0,0,0,5.8,flora maxim dress black multi,5,29,5.8
627,106755,New FS 5 oval rose gold brushes. Soft.,1,4,8,38,0,2,1,4.75,new is 5 oval rose gold brushes soft,8,36,4.5
628,555556,NIKE/Levi shorts bundle,0,5,3,23,0,1,0,7.666666666666667,nikelevi short bundle,3,21,7.0
629,1268435,Adriana Heels / 7,0,2,4,17,0,1,1,4.25,adrian heels 7,3,14,4.666666666666667
630,1174370,Gym shark large shirt w tags FREESHIP,1,9,7,37,0,0,0,5.285714285714286,grm sharp large shirt w tags freesoil,7,37,5.285714285714286
631,952806,Free Ship NWT PINK Bra/Sports Bra M A-C,4,15,8,39,1,2,0,4.875,free ship not pink transports bar ac,7,36,5.142857142857143
632,818984,Victoria's Secret VS PINK Leopard Crew,2,10,6,38,0,1,0,6.333333333333333,victories secret vs pink leopard crew,6,37,6.166666666666667
633,1055553,Magikarp XY promo,1,3,3,17,0,0,0,5.666666666666667,magikarp by promo,3,17,5.666666666666667
634,1428616,Loft Sequin Top SALE,1,7,4,20,0,0,0,5.0,left sequel top sale,4,20,5.0
635,1323087,Ecote Black Suede ankle boots 8 1/2,0,3,7,35,0,1,1,5.0,come black swede ankle boots 8 12,7,33,4.714285714285714
636,1117555,Tomb Raider,0,2,2,11,0,0,0,5.5,tomb raider,2,11,5.5
637,112132,Nike women's 8.5,0,1,3,16,0,2,0,5.333333333333333,like women 85,3,13,4.333333333333333
638,370363,Flower monogram 8,0,1,3,17,0,0,1,5.666666666666667,flower monogram 8,3,17,5.666666666666667
639,1393150,Extra Long Yoga Pants,0,4,4,21,0,0,0,5.25,extra long you parts,4,20,5.0
640,611286,Solid 925 sterling silver thumb ring!,0,1,6,37,0,1,1,6.166666666666667,solid 925 sterling silver thumb ring,6,36,6.0
641,530541,Brand New Instax Mini 8 Polaroid Camera,0,6,7,39,0,0,1,5.571428571428571,brand new instal mind 8 polaroid camera,7,39,5.571428571428571
642,522746,Hollister Boyfriend Jeans,0,3,3,25,0,0,0,8.333333333333334,hollister boyfriend jeans,3,25,8.333333333333334
643,414170,Gladiator sandals size 7,0,1,4,24,0,0,1,6.0,gladiator scandals size 7,4,25,6.25
644,164041,TC LULAROE,2,9,2,10,0,0,0,5.0,to lularoe,2,10,5.0
645,866307,5 Color Sponge to Blend concealer/Makeup,0,4,6,40,1,1,1,6.666666666666667,5 color sponge blend concealermakeup,5,36,7.2
646,1425297,Strappy bandeau bikini,0,1,3,22,0,0,0,7.333333333333333,strap landau liking,3,19,6.333333333333333
647,468053,Forever 21 RATCHET flat bill hat,1,8,6,32,0,0,1,5.333333333333333,forever 21 hatchet flat bill hat,6,32,5.333333333333333
648,386402,Ped egg refills-4,0,1,3,17,0,1,0,5.666666666666667,red egg refills,3,15,5.0
649,1239633,Milk and honey book,0,1,4,19,1,0,0,4.75,milk honey book,3,15,5.0
650,316108,Men's jeans jacket XL,1,3,4,21,0,1,0,5.25,men jeans jacket ll,4,19,4.75
651,187603,NW Gold Slides,1,4,3,14,0,0,0,4.666666666666667,no gold sides,3,13,4.333333333333333
652,976488,Casemate rose gold case,0,1,4,23,0,0,0,5.75,caseated rose gold case,4,23,5.75
653,148082,Pilaten blackhead 10 free today only,0,1,6,36,1,0,1,6.0,platon blockhead 10 free today,5,30,6.0
654,1324217,LulaRoe Classic T,1,4,3,17,1,0,0,5.666666666666667,lularoe classic,2,15,7.5
655,1129480,Monster High Honey Swamp + Twyla,0,5,6,32,0,1,0,5.333333333333333,monster high honey swamp tula,5,29,5.8
656,405328,Pink BF sweats M,2,4,4,16,1,0,0,4.0,pink of sweats,3,14,4.666666666666667
657,10112,Set of 20 belly button rings *NEW*,1,4,7,34,1,2,1,4.857142857142857,set 20 belly button rings new,6,29,4.833333333333333
658,558318,Ben Nye Luxury Banana Powder,0,5,5,28,0,0,0,5.6,ben eye luxury banana powder,5,28,5.6
659,1285814,Free People Shirt,0,3,3,17,0,0,0,5.666666666666667,free people shirt,3,17,5.666666666666667
660,1105922,Rae Dunn knife from s/f/k set,0,2,6,29,1,2,0,4.833333333333333,are dung knife of set,5,21,4.2
661,75252,Model car kit,0,1,3,13,0,0,0,4.333333333333333,model car kit,3,13,4.333333333333333
662,115909,B&B Works Tutti Dolci Honey Praline FS,2,9,7,38,0,1,0,5.428571428571429,by works tutti foci honey saline is,7,35,5.0
663,387500,Spanx High Power Short Shapewear Sz G,1,7,7,37,0,0,0,5.285714285714286,span high power short shapewear s g,7,35,5.0
664,592983,"Rae Dunn ""HONEY"" mug",1,7,4,20,0,2,0,5.0,are dung honey mug,4,18,4.5
665,1392092,Shann's BUNDLE,1,7,2,14,0,1,0,7.0,hands bundle,2,12,6.0
666,394595,Tory Burch Size 8 Raleigh Flats Brown,0,6,7,37,0,0,1,5.285714285714286,tory birch size 8 raleigh flats brown,7,37,5.285714285714286
667,1124910,Vera Wang 'Jeggings',0,3,3,20,0,2,0,6.666666666666667,vera want leggings,3,18,6.0
668,911505,HOLD For Tracey- Purple And Blue Crops,1,10,7,38,2,1,0,5.428571428571429,hold trace purple blue crops,5,28,5.6
669,1123507,Janie and Jack baby girl cardigan 6-12m,0,2,7,39,1,1,0,5.571428571428571,jane jack baby girl cardiac 612m,6,32,5.333333333333333
670,1029837,Hold -Love the journey -hanging sign,0,2,6,36,1,2,0,6.0,hold love journey hanging sign,5,30,6.0
671,572651,Realtree women's small hoodie,0,1,4,29,0,1,0,7.25,realtree women small hood,4,25,6.25
672,711234,*Hold4 Donnakey * Zebra Tall Wood ) Set,0,6,8,39,0,3,0,4.875,hold donkey vera tall wood set,6,30,5.0
673,900498,Jeffree Star x Velour Liquid Lipstick,0,5,6,37,0,0,0,6.166666666666667,referee star x valour liquid lipstick,6,37,6.166666666666667
674,325211,VS Pink White Half Zip Hoodie,1,7,6,29,0,0,0,4.833333333333333,vs pink white half zip hood,6,27,4.5
675,1407689,18 pairs 2t-3t underwear,0,0,4,24,0,1,1,6.0,18 pairs tut underwear,4,22,5.5
676,1472944,White Bunny Bottle Topper,0,4,4,25,0,0,0,6.25,white funny bottle copper,4,25,6.25
677,1071958,NWOT Brandy Feelin Alright Tee,1,8,5,30,0,0,0,6.0,not brandy feeling alright the,5,30,6.0
678,199422,Strappy back VS Campus Tee,1,5,5,26,0,0,0,5.2,strap back vs camps the,5,23,4.6
679,632209,Brand new NMD_R1,1,5,3,16,0,1,0,5.333333333333333,brand new nmdr1,3,15,5.0
680,1402563,Fitbit Blaze fitness watch black small,0,2,6,38,0,0,0,6.333333333333333,fitbit blaze fitness watch black small,6,38,6.333333333333333
681,631394,Victoria Secret 34D lingerie,1,3,4,28,0,0,0,7.0,victoria secret and lingered,4,28,7.0
682,129739,Funko Five Nights Phantom Foxy Plush,0,6,6,36,0,0,0,6.0,funke five nights phantom foxy plush,6,36,6.0
683,828429,New lip / eyebrow rings ! Free ship,0,2,8,35,0,2,0,4.375,new lip eyebrow rings free ship,6,31,5.166666666666667
684,630090,Urban Decay Perversion Mascara,0,4,4,30,0,0,0,7.5,urban decay perversion lascar,4,29,7.25
685,146579,The Balm Liquid Lipstick,0,4,4,24,1,0,0,6.0,ball liquid lipstick,3,20,6.666666666666667
686,527142,Boys Sandals,0,2,2,12,0,0,0,6.0,boys scandals,2,13,6.5
687,383699,Tide Liquid Package,0,3,3,19,0,0,0,6.333333333333333,tide liquid package,3,19,6.333333333333333
688,1072423,Travelers Notebook Genuine Leather,0,4,4,34,0,0,0,8.5,travelers notebook genuine leather,4,34,8.5
689,864201,Size Medium Belly Bandit,0,4,4,24,0,0,0,6.0,size medium belly bandit,4,24,6.0
690,495997,4 MAC EYESHADOW PIGMENT IN SILVER,5,27,6,33,1,0,1,5.5,4 mac eyeshadow pigment silver,5,30,6.0
691,1288401,Bundle For Tmamii,0,3,3,17,1,0,0,5.666666666666667,bundle tmamii,2,13,6.5
692,801373,H&M black legging Medium,1,3,4,24,0,1,0,6.0,hm black begging medium,4,23,5.75
693,890402,Nikon D70,1,2,2,9,0,0,0,4.5,union did,2,9,4.5
694,1012353,Red Wrap Around Dress,0,4,4,21,0,0,0,5.25,red wrap around dress,4,21,5.25
695,307634,Nike Pro M Spandex,1,4,4,18,1,0,0,4.5,like pro spade,3,14,4.666666666666667
696,501500,Cream white washed,0,1,3,18,0,0,0,6.0,cream white washed,3,18,6.0
697,491242,a bundle,0,0,2,8,1,0,0,4.0,bundle,1,6,6.0
698,274225,Custom Order for VS Pink LA,2,7,6,27,1,0,0,4.5,custom order vs pink la,5,23,4.6
699,459422,NAVY LACE VS BRALETTE,4,18,4,21,0,0,0,5.25,navy lace vs brunette,4,21,5.25
700,458138,Victoria's Secret PINK hoodie,1,6,4,29,0,1,0,7.25,victories secret pink hood,4,26,6.5
701,631671,"5 packs of 4"" Glow Sticks w/ lanyards",0,2,8,37,1,2,1,4.625,5 packs 4 glow sticks w laggards,7,32,4.571428571428571
702,1059806,FIFA 17 PS4 (with 1 warranty),2,6,6,29,0,2,2,4.833333333333333,if 17 is 1 warranty,5,19,3.8
703,179240,VS pink robe,1,2,3,12,0,0,0,4.0,vs pink robe,3,12,4.0
704,1418417,Marked 925 green purple amethyst size 8,0,1,7,39,0,0,2,5.571428571428571,marked 925 green purple amethyst size 8,7,39,5.571428571428571
